ID,Title,Content,Excerpt,Date,"Post Type",Permalink,URL,Title,Caption,Description,"Alt Text",Featured,URL,_gamipress_plural_name,_gamipress_label_position,_gamipress_thousands_separator,_wp_old_slug,_gamipress_ld_points_per_quiz_score_percent,_gamipress_notifications_by_type_disable_points_deducts,_gamipress_points_limits_limit,_gamipress_points_limits_limit_recurrence,_gamipress_points_limits_administrator_limit,_gamipress_points_limits_administrator_limit_recurrence,_gamipress_points_limits_editor_limit,_gamipress_points_limits_editor_limit_recurrence,_gamipress_points_limits_author_limit,_gamipress_points_limits_author_limit_recurrence,_gamipress_points_limits_contributor_limit,_gamipress_points_limits_contributor_limit_recurrence,_gamipress_points_limits_subscriber_limit,_gamipress_points_limits_subscriber_limit_recurrence,_gamipress_points_limits_group_leader_limit,_gamipress_points_limits_group_leader_limit_recurrence,_gamipress_notifications_by_type_points_award_title_pattern,_gamipress_ld_points_per_quiz_score_only_passed,_gamipress_points_limits_dripping-springs-34-player_limit,_gamipress_points_limits_dripping-springs-34-player_limit_recurrence,_gamipress_points_limits_anchor-bay-player_limit,_gamipress_points_limits_anchor-bay-player_limit_recurrence,_gamipress_points_limits_skyline-spartans-lacrosse-player_limit,_gamipress_points_limits_skyline-spartans-lacrosse-player_limit_recurrence,_gamipress_points_limits_lakewood-lacrosse-player_limit,_gamipress_points_limits_lakewood-lacrosse-player_limit_recurrence,_gamipress_points_limits_omaha-lacrosse-club_limit,_gamipress_points_limits_omaha-lacrosse-club_limit_recurrence,_gamipress_points_limits_chapin-eagles-lacrosse-player_limit,_gamipress_points_limits_chapin-eagles-lacrosse-player_limit_recurrence,_gamipress_points_limits_oak-city-lacrosse-player_limit,_gamipress_points_limits_oak-city-lacrosse-player_limit_recurrence,_gamipress_points_limits_forge-lacrosse-player_limit,_gamipress_points_limits_forge-lacrosse-player_limit_recurrence,_gamipress_points_limits_dover-sherborn-coach_limit,_gamipress_points_limits_dover-sherborn-coach_limit_recurrence,_gamipress_points_limits_storm-lacrosse-tx-player_limit,_gamipress_points_limits_storm-lacrosse-tx-player_limit_recurrence,_gamipress_points_limits_linsly-lacrosse-player_limit,_gamipress_points_limits_linsly-lacrosse-player_limit_recurrence,_gamipress_points_limits_broughton-lacrosse_limit,_gamipress_points_limits_broughton-lacrosse_limit_recurrence,_gamipress_points_limits_big-walnut-lacrosse_limit,_gamipress_points_limits_big-walnut-lacrosse_limit_recurrence,_gamipress_points_limits_snohomish-lacrosse_limit,_gamipress_points_limits_snohomish-lacrosse_limit_recurrence,_gamipress_points_limits_moon-area-lacrosse_limit,_gamipress_points_limits_moon-area-lacrosse_limit_recurrence,_gamipress_points_limits_pittsburgh-youth-lacrosse_limit,_gamipress_points_limits_pittsburgh-youth-lacrosse_limit_recurrence,_gamipress_points_limits_bellingham-warriors-lacrosse_limit,_gamipress_points_limits_bellingham-warriors-lacrosse_limit_recurrence,_gamipress_points_limits_juanita-lacrosse_limit,_gamipress_points_limits_juanita-lacrosse_limit_recurrence,_gamipress_points_limits_medway-youth-lacrosse_limit,_gamipress_points_limits_medway-youth-lacrosse_limit_recurrence,_gamipress_points_limits_mt.-spokane-wild-cats-lacrosse_limit_recurrence,_gamipress_points_limits_mt-spokane-lacrosse_limit,_gamipress_points_limits_mt-spokane-lacrosse_limit_recurrence,_gamipress_points_limits_glen-ellyn-lacrosse_limit,_gamipress_points_limits_glen-ellyn-lacrosse_limit_recurrence,_gamipress_points_limits_iccp-knights_limit,_gamipress_points_limits_iccp-knights_limit_recurrence,_gamipress_points_limits_lil-raptors_limit,_gamipress_points_limits_lil-raptors_limit_recurrence,_gamipress_points_limits_noblesville-millers-lacrosse_limit,_gamipress_points_limits_noblesville-millers-lacrosse_limit_recurrence,_gamipress_points_limits_red-hawks-lacrosse_limit,_gamipress_points_limits_red-hawks-lacrosse_limit_recurrence,_gamipress_points_limits_dunwoody-jr-wildcats-lacrosse_limit,_gamipress_points_limits_dunwoody-jr-wildcats-lacrosse_limit_recurrence,_gamipress_points_limits_bishop-fenwick-lacrosse_limit,_gamipress_points_limits_bishop-fenwick-lacrosse_limit_recurrence,_gamipress_points_limits_venice-lacrosse_limit,_gamipress_points_limits_venice-lacrosse_limit_recurrence,_gamipress_points_limits_powlax-power-player_limit,_gamipress_points_limits_powlax-power-player_limit_recurrence,_gamipress_points_limits_fast-start-lacrosse-skills-academy_limit,_gamipress_points_limits_fast-start-lacrosse-skills-academy_limit_recurrence,_gamipress_points_limits_winchester-thurston-lacrosse_limit,_gamipress_points_limits_winchester-thurston-lacrosse_limit_recurrence,_gamipress_points_limits_dripping-springs-56_limit,_gamipress_points_limits_dripping-springs-56_limit_recurrence,_gamipress_points_limits_powlax-test-role_limit,_gamipress_points_limits_powlax-test-role_limit_recurrence,_gamipress_points_limits_player_limit,_gamipress_points_limits_player_limit_recurrence,_gamipress_points_limits_parent_limit,_gamipress_points_limits_parent_limit_recurrence,_gamipress_points_limits_team-hq-members_limit,_gamipress_points_limits_team-hq-members_limit_recurrence,_gamipress_points_limits_parent_-_protective_limit,_gamipress_points_limits_parent_-_protective_limit_recurrence,_gamipress_points_limits_child_limit,_gamipress_points_limits_child_limit_recurrence,_gamipress_points_limits_powlax_community_group_member_limit,_gamipress_points_limits_powlax_community_group_member_limit_recurrence,_gamipress_points_limits_powlax_admin_limit,_gamipress_points_limits_powlax_admin_limit_recurrence,_gamipress_notifications_by_type_points_award_content_pattern,_gamipress_points_limits_bbp_keymaster_limit,_gamipress_points_limits_bbp_keymaster_limit_recurrence,_gamipress_points_limits_bbp_spectator_limit,_gamipress_points_limits_bbp_spectator_limit_recurrence,_gamipress_points_limits_bbp_blocked_limit,_gamipress_points_limits_bbp_blocked_limit_recurrence,_gamipress_points_limits_bbp_moderator_limit,_gamipress_points_limits_bbp_moderator_limit_recurrence,_gamipress_points_limits_bbp_participant_limit,_gamipress_points_limits_bbp_participant_limit_recurrence,_gamipress_notifications_by_type_background_color,_gamipress_notifications_by_type_title_color,_gamipress_notifications_by_type_text_color,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
28058,"Rough Rider Workout",,,"2024-10-14 01:02:09",points-type,https://powlax.com/?post_type=points-type&p=28058,,,,,,,,rough-rider-workout,after,,,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #000000;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26472"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,rough-rider-workout,,,0,0,0,closed,closed,"2024-12-01 20:32:52"
28060,"Time and Room Terror Workout",,,"2024-10-14 01:03:59",points-type,https://powlax.com/?post_type=points-type&p=28060,,,,,,,,"Time and Room Terror Workouts",after,,time-and-room-terror-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #000000;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26474"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,time-and-room-token,,,0,0,0,closed,closed,"2024-12-01 20:32:46"
28061,"On the Run Rocketeer Workout",,,"2024-10-14 01:06:13",points-type,https://powlax.com/?post_type=points-type&p=28061,,,,,,,,"On the Run Rocketeer Workouts",after,,,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #000000;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26475"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,on-the-run-reward,,,0,0,0,closed,closed,"2024-12-01 20:32:38"
28062,"Island Isolator Workout",,,"2024-10-14 01:07:16",points-type,https://powlax.com/?post_type=points-type&p=28062,,,,,,,,"island isolator workouts",after,,island-isolator-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Earn the [gamipress_inline_achievement id=""26476"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,island-isolator-i,,,0,0,0,closed,closed,"2024-12-01 20:32:28"
28066,"Goalies Nightmare Workout",,,"2024-10-14 01:10:44",points-type,https://powlax.com/?post_type=points-type&p=28066,,,,,,,,"Goalies Nightmare Workouts",after,,,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Earn the [gamipress_inline_achievement id=""26477"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,goalies-nightmare-t,,,0,0,0,closed,closed,"2024-12-01 20:32:19"
28084,"Foundation Ace Workout",,,"2024-10-14 05:01:52",points-type,https://powlax.com/?post_type=points-type&p=28084,,,,,,,,"Foundation Ace Workouts",after,,,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""25715"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,foundation-ace-coin,,,0,0,0,closed,closed,"2024-12-01 20:32:12"
28090,"Dominant Dodger Workout",,,"2024-10-14 05:24:06",points-type,https://powlax.com/?post_type=points-type&p=28090,,,,,,,,"Dominant Dodger Workouts",after,,,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""25728"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,dominant-dodger,,,0,0,0,closed,closed,"2024-12-01 20:32:05"
28095,"Hip Hitter Workout",,,"2024-10-14 06:02:10",points-type,https://powlax.com/?post_type=points-type&p=28095,,,,,,,,"Hip Hitter Workout",after,,,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26478"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,hip-hitter-workout,,,0,0,0,closed,closed,"2024-12-01 20:31:57"
28097,"Footwork Fortress Workout",,,"2024-10-14 06:03:59",points-type,https://powlax.com/?post_type=points-type&p=28097,,,,,,,,"Footwork Fortress Workouts",after,,footwork-fortress-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26479"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,footwork-fortress-wo,,,0,0,0,closed,closed,"2024-12-01 20:31:51"
28098,"Slide Master Workout",,,"2024-10-14 06:05:23",points-type,https://powlax.com/?post_type=points-type&p=28098,,,,,,,,"Slide Master Workouts",after,,,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26480"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,slide-master-workout,,,0,0,0,closed,closed,"2024-12-01 20:31:44"
28099,"Close Quarters Crusher Workout",,,"2024-10-14 06:05:32",points-type,https://powlax.com/?post_type=points-type&p=28099,,,,,,,,"Close Quarters Crusher Workouts",after,,close-quarters-crusher,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26481"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,close-quarters-crus,,,0,0,0,closed,closed,"2024-12-01 20:31:37"
28100,"Silky Smooth Workout",,,"2024-10-14 06:05:47",points-type,https://powlax.com/?post_type=points-type&p=28100,,,,,,,,"Silky Smooths Workouts",after,,,100,,,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26482"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,silky-smooth,,,0,0,0,closed,closed,"2024-12-01 20:31:29"
28101,"Consistent Clear Workout",,,"2024-10-14 06:05:55",points-type,https://powlax.com/?post_type=points-type&p=28101,,,,,,,,"Consistent Clears Workouts",after,,consistent-clear,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""27630"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,consistent-clear-w,,,0,0,0,closed,closed,"2024-12-01 20:29:35"
28102,"Turnover Titan Workout",,,"2024-10-14 06:06:15",points-type,https://powlax.com/?post_type=points-type&p=28102,,,,,,,,"Turnover Titan Workouts",after,,turnover-titan-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26484"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,turnover-titan-worko,,,0,0,0,closed,closed,"2024-12-01 20:29:27"
28103,"The Great Wall Workout",,,"2024-10-14 06:06:29",points-type,https://powlax.com/?post_type=points-type&p=28103,,,,,,,,"The Great Wall Workouts",after,,the-great-wall-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26485"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,the-great-wall-work,,,0,0,0,closed,closed,"2024-12-01 20:29:21"
28111,"Determined DMid Workout",,,"2024-10-14 06:16:50",points-type,https://powlax.com/?post_type=points-type&p=28111,,,,,,,,"Determined DMid Workouts",after,,determined-dmid-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26486"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,determined-dmid-work,,,0,0,0,closed,closed,"2024-12-01 20:29:14"
28112,"Two-Way Tornado Workout",,,"2024-10-14 06:16:59",points-type,https://powlax.com/?post_type=points-type&p=28112,,,,,,,,"Two-Way Tornado Workouts",after,,two-way-tornado-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26487"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,two-way-tornado-wor,,,0,0,0,closed,closed,"2024-12-01 20:29:06"
28113,"Wing Warrior Workout",,,"2024-10-14 06:17:10",points-type,https://powlax.com/?post_type=points-type&p=28113,,,,,,,,"Wing Warrior Workouts",after,,,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26488"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,wing-warrior-workout,,,0,0,0,closed,closed,"2024-12-01 20:28:59"
28114,"Dodging Dynamo Workout",,,"2024-10-14 06:17:54",points-type,https://powlax.com/?post_type=points-type&p=28114,,,,,,,,"Dodging Dynamo Workouts",after,,dodging-dynamo-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26489"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,dodging-dynamo-worko,,,0,0,0,closed,closed,"2024-12-01 20:28:21"
28115,"Inside Man Workout",,,"2024-10-14 06:18:02",points-type,https://powlax.com/?post_type=points-type&p=28115,,,,,,,,"Inside Man Workouts",after,,,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26492"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,inside-man-workout,,,0,0,0,closed,closed,"2024-12-01 20:34:51"
28116,"Long Range Sharp Shooter Workout",,,"2024-10-14 06:18:08",points-type,https://powlax.com/?post_type=points-type&p=28116,,,,,,,,"Long Range Sharp Shooter Workouts",after,,long-range-sharp-shooter-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26491"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,long-range-sharp-sho,,,0,0,0,closed,closed,"2024-12-01 20:34:44"
28117,"Modest Midfielder Workout",,,"2024-10-14 06:19:43",points-type,https://powlax.com/?post_type=points-type&p=28117,,,,,,,,"Modest Midfielder Workouts",after,,modest-midfielder-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26490"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,modest-midfielder-wo,,,0,0,0,closed,closed,"2024-12-01 20:34:31"
28118,"Middie Machine Workout",,,"2024-10-14 06:18:26",points-type,https://powlax.com/?post_type=points-type&p=28118,,,,,,,,"Middie Machine Workouts",after,,middie-machine-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26493"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,middie-machine-work,,,0,0,0,closed,closed,"2024-12-01 20:34:37"
28127,"Stamina Star Workout",,,"2024-10-14 06:28:54",points-type,https://powlax.com/?post_type=points-type&p=28127,,,,,,,,"Stamina Star Workout",after,,,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""25727"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,stamina-star-workout,,,0,0,0,closed,closed,"2024-12-01 20:34:23"
28128,"Finishing Phenom Workout",,,"2024-10-14 06:29:02",points-type,https://powlax.com/?post_type=points-type&p=28128,,,,,,,,"Finishing Phenom Workouts",after,,finishing-phenom-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""25718"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,finishing-phenom-wor,,,0,0,0,closed,closed,"2024-12-01 20:34:16"
28129,"Long Pole Lizard Workout",,,"2024-10-14 06:29:08",points-type,https://powlax.com/?post_type=points-type&p=28129,,,,,,,,"Long Pole Lizard Workouts",after,,long-pole-lizard-workout,100,,0,month,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,-1,lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: #ffffff;font-family: Times;font-size: medium"">Earn the [gamipress_inline_achievement id=""26595"" link=""yes"" thumbnail=""yes"" thumbnail_size=""60""] Achievement by Completing and Submitting 5 {points_label}s!</span>",,,,,,,,,,,,,,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,long-pole-lizard-wor,,,0,0,0,closed,closed,"2024-12-01 20:34:09"
